ID,Item_Outlet_Sales
FDB14OUT049,1509.648661808017
NCP02OUT035,963.6842865486858
FDJ10OUT017,2075.197484236847
FDG34OUT046,1811.4772195892583
NCB18OUT017,1453.1008925699548
FDM16OUT049,1180.1535803881684
FDW25OUT018,1436.7191524365792
FDB35OUT010,209.5019567196984
DRN11OUT013,2125.951249813981
FDF41OUT019,567.9478221651656
FDH16OUT045,1409.707141420326
NCQ50OUT018,2999.4017775933544
DRH23OUT018,793.9228493745165
DRJ37OUT013,2360.1004642815255
DRJ24OUT027,4716.517006131335
FDY16OUT035,3245.701499761509
FDQ27OUT045,1795.365657254044
FDZ33OUT045,2480.5807819736524
FDF29OUT045,2009.287946216148
FDA08OUT049,2825.443246755127
FDG31OUT046,1164.105047509591
FDE34OUT019,446.49882677470487
NCR30OUT027,1912.926762404643
FDV33OUT035,4133.540784856016
DRZ24OUT018,1616.2387213697707
NCL54OUT035,2946.4763203633684
FDR12OUT049,2965.042004338595
NCC54OUT046,3665.7146931727034
DRN59OUT013,844.6265705601992
FDX50OUT019,244.9343924925218
FDV31OUT027,4857.401592248347
NCA29OUT027,4424.809960324025
FDW60OUT049,3018.968505204469
FDX08OUT017,3169.482645237856
DRD49OUT013,3754.754005626229
FDD33OUT046,3445.747050037864
FDW35OUT013,805.9649542905942
FDJ36OUT017,1703.5614905750354
FDV51OUT035,3104.753226595004
FDW36OUT046,1700.8412938709505
FDH35OUT046,2569.6729926085927
NCS30OUT027,3122.49719070987
FDN49OUT017,810.4863572869351
FDL08OUT018,3127.3025801428143
FDI09OUT013,3594.765629057313
FDP19OUT018,1733.013801658682
FDU21OUT010,127.48197705900851
NCP41OUT045,1643.2148042102206
FDY10OUT013,1799.6810731334474
FDP12OUT018,606.9002622516598
NCN26OUT049,1897.7951601195039
FDK44OUT013,2971.8443631957302
FDC28OUT049,1676.8033682282692
FDJ41OUT027,5951.467642860342
NCT29OUT035,1989.9001020900243
NCH42OUT019,526.043759777876
FDU60OUT018,2452.0697270028527
FDS02OUT045,3140.343437734369
FDC51OUT046,2143.012331667978
FDU03OUT013,3113.3975682999117
FDX39OUT045,3653.5662187988473
NCY05OUT010,129.14210935986284
NCL06OUT027,5658.950133198753
FDD32OUT035,1326.7370446606046
NCN41OUT045,1926.224617281944
NCX53OUT049,2298.743960768275
FDU57OUT019,316.1507724309477
FDQ23OUT046,1804.8847349300268
FDQ52OUT045,3990.4671905216073
FDC14OUT045,804.0568486422685
FDY09OUT035,3183.1873170151534
FDQ28OUT045,2736.52432777802
FDV25OUT046,3857.7144916918637
FDJ07OUT035,1959.6954020881822
DRB25OUT049,1638.0107559355438
FDK52OUT019,566.3938343741385
FDY52OUT027,1579.8874745507592
FDB28OUT046,3267.7945846682214
FDT36OUT035,801.9622940347786
FDV25OUT017,3742.4650240243473
NCN07OUT027,3423.7389731041126
FDC57OUT017,3125.715588164792
FDQ03OUT018,3174.7783468590815
FDU23OUT017,2897.6576633135537
NCX41OUT035,3616.7546177774907
NCD06OUT035,889.3168482662326
FDW08OUT045,1636.5011729367513
NCU29OUT017,2573.372805734193
NCE06OUT013,2519.484224730509
FDV52OUT010,239.09091574143594
FDB02OUT017,2980.018808688711
NCR18OUT045,810.6475807582075
FDK16OUT049,1551.6936553429402
NCQ29OUT010,690.3977682968181
FDZ01OUT019,242.22147480358882
FDW27OUT035,2443.222410619984
FDD17OUT018,3151.759208577423
FDW39OUT013,2854.247172081645
DRH59OUT045,1095.8139813233906
FDS52OUT013,1535.5215911004332
FDU40OUT027,5541.825727968851
NCF54OUT013,2733.342430553499
FDH46OUT045,1638.3450806991532
NCP14OUT049,1688.8053669761784
FDH50OUT049,3272.3155386870403
DRF15OUT010,337.0357594411018
FDV27OUT027,2425.731722983379
NCJ06OUT049,2059.111758355726
FDN02OUT018,3189.5058021145583
FDQ51OUT049,917.2174994946265
FDQ07OUT017,3970.1919924582576
FDS45OUT049,1799.6968386925291
NCJ06OUT045,1962.0603205607706
FDD36OUT035,1961.2202557225191
FDY25OUT045,3050.6754233636602
FDU52OUT046,2514.673868168483
DRK47OUT017,3839.46169226706
NCL30OUT017,2021.0332163566397
FDN22OUT035,3851.2134555389466
NCF30OUT027,3268.8521078743147
FDK03OUT035,4213.346344473105
FDT45OUT017,928.8695808643865
NCC54OUT027,5441.43900750854
FDP08OUT018,3059.9540087699243
FDU44OUT046,2779.3875888116054
DRG39OUT035,887.036570829822
FDU32OUT049,1976.605766950141
FDY27OUT049,2918.5066758203598
NCP54OUT013,1967.150340019782
NCZ41OUT049,2039.6204109109647
DRL49OUT013,2307.4815755630643
FDI05OUT018,1115.0624259137753
FDY56OUT045,3952.6333264987898
DRC13OUT013,1870.1473798419302
NCV29OUT017,3109.8537347596707
FDR24OUT049,1405.0931174486955
FDZ34OUT018,2844.152478758408
FDP37OUT035,1939.2726717942057
FDX08OUT027,5186.251369518675
FDS57OUT045,2012.696100960657
NCG18OUT049,1681.1442526432284
FDK25OUT018,2562.8735033448374
FDH53OUT049,1321.6335349832523
DRI59OUT018,3156.773029405909
FDA52OUT046,2748.8655566809566
FDT20OUT010,132.0416530583161
FDE36OUT019,424.4211806900558
FDI24OUT017,2930.1326737938293
FDB28OUT018,3077.346677916511
FDV11OUT017,2900.4337829600727
FDP01OUT046,2528.944572862894
FDD34OUT027,4125.953752756962
FDJ50OUT027,1416.6452639512963
FDZ44OUT013,1771.3903884174756
DRO59OUT035,1275.5971931876647
DRB48OUT045,789.8124470499782
FDR21OUT018,2718.9621324024893
NCE42OUT010,626.7412524292405
FDO23OUT046,1485.3709855654188
NCE30OUT018,3180.5554195697064
FDQ22OUT035,807.1387173943418
FDY01OUT045,1849.1619922173986
FDS08OUT017,2756.4820010399244
FDG28OUT018,3121.6917930211603
FDQ51OUT018,756.1429770088872
FDB05OUT017,3915.8964388090853
FDO56OUT049,1898.7565330147006
